B19013_001E,state,zipcode,state_code
67716,West Virginia,25428,54
66417,West Virginia,25438,54
38947,West Virginia,25901,54
39853,West Virginia,24916,54
-666666666,West Virginia,24843,54
29063,West Virginia,25173,54
-666666666,West Virginia,25187,54
42045,West Virginia,25234,54
39700,West Virginia,25239,54
50156,West Virginia,25247,54
42578,West Virginia,25251,54
54219,West Virginia,25253,54
36838,West Virginia,25260,54
29464,West Virginia,25267,54
80625,West Virginia,25314,54
67500,West Virginia,25420,54
-666666666,West Virginia,25928,54
68750,West Virginia,25971,54
-666666666,West Virginia,25977,54
24279,West Virginia,25981,54
49125,West Virginia,25118,54
47083,West Virginia,25086,54
21771,West Virginia,25111,54
-666666666,West Virginia,25114,54
48750,West Virginia,25148,54
39375,West Virginia,25149,54
24650,West Virginia,25154,54
-666666666,West Virginia,25160,54
78254,West Virginia,25168,54
33333,West Virginia,25181,54
31000,West Virginia,25186,54
27270,West Virginia,25205,54
-666666666,West Virginia,25211,54
22973,West Virginia,25301,54
54688,West Virginia,25304,54
41192,West Virginia,25401,54
-666666666,West Virginia,25444,54
52379,West Virginia,25503,54
66447,West Virginia,25510,54
17009,West Virginia,25511,54
-666666666,West Virginia,25547,54
29469,West Virginia,25646,54
30625,West Virginia,25661,54
19591,West Virginia,25672,54
42875,West Virginia,25801,54
74516,West Virginia,25825,54
-666666666,West Virginia,25839,54
-666666666,West Virginia,25853,54
90216,West Virginia,25560,54
30829,West Virginia,25570,54
47531,West Virginia,25571,54
54500,West Virginia,25635,54
26492,West Virginia,25639,54
-666666666,West Virginia,25699,54
16587,West Virginia,25703,54
38656,West Virginia,25812,54
48618,West Virginia,25125,54
26307,West Virginia,25136,54
-666666666,West Virginia,25139,54
44615,West Virginia,25159,54
-666666666,West Virginia,25870,54
-666666666,West Virginia,25902,54
-666666666,West Virginia,25916,54
56127,West Virginia,25313,54
91250,West Virginia,25443,54
49357,West Virginia,25504,54
25163,West Virginia,25505,54
33750,West Virginia,25506,54
21582,West Virginia,25517,54
-666666666,West Virginia,25972,54
49179,West Virginia,25976,54
-666666666,West Virginia,25152,54
50982,West Virginia,25244,54
52978,West Virginia,25275,54
83458,West Virginia,25425,54
-666666666,West Virginia,25431,54
-666666666,West Virginia,25534,54
43656,West Virginia,25541,54
42500,West Virginia,25841,54
41250,West Virginia,25696,54
42433,West Virginia,25705,54
41810,West Virginia,25820,54
-666666666,West Virginia,25855,54
48708,West Virginia,25865,54
41956,West Virginia,25875,54
41635,West Virginia,25878,54
37784,West Virginia,25555,54
30057,West Virginia,25607,54
31406,West Virginia,25630,54
51525,West Virginia,25649,54
63047,West Virginia,25879,54
42804,West Virginia,25880,54
55809,West Virginia,25908,54
29954,West Virginia,25921,54
88194,West Virginia,25936,54
45750,West Virginia,25942,54
-666666666,West Virginia,25007,54
35221,West Virginia,25008,54
30526,West Virginia,25011,54
50333,West Virginia,25015,54
28563,West Virginia,25024,54
46500,West Virginia,25031,54
61397,West Virginia,25040,54
21786,West Virginia,25047,54
44058,West Virginia,25064,54
57723,West Virginia,25070,54
43717,West Virginia,25508,54
32170,West Virginia,25523,54
36853,West Virginia,25530,54
41859,West Virginia,25537,54
18426,West Virginia,25540,54
48295,West Virginia,25550,54
31779,West Virginia,25557,54
35491,West Virginia,25567,54
48077,West Virginia,25573,54
30481,West Virginia,25652,54
40942,West Virginia,25670,54
27188,West Virginia,25692,54
42976,West Virginia,25049,54
51820,West Virginia,25071,54
13702,West Virginia,25088,54
-666666666,West Virginia,25107,54
30688,West Virginia,25113,54
-666666666,West Virginia,25124,54
49184,West Virginia,25003,54
33818,West Virginia,25019,54
-666666666,West Virginia,25134,54
23189,West Virginia,25140,54
-666666666,West Virginia,25161,54
41042,West Virginia,25204,54
35347,West Virginia,25208,54
34922,West Virginia,25209,54
53750,West Virginia,25248,54
32184,West Virginia,25276,54
82813,West Virginia,25442,54
38966,West Virginia,25502,54
32315,West Virginia,25524,54
43977,West Virginia,25529,54
65000,Utah,84620,49
55781,Utah,84628,49
66500,Utah,84629,49
54896,Utah,84630,49
63816,Utah,84634,49
49648,Utah,84647,49
69808,Utah,84663,49
45625,Utah,84710,49
129076,Utah,84004,49
-666666666,Utah,84529,49
26750,Utah,84531,49
71375,Utah,84711,49
68182,Utah,84731,49
63065,Utah,84738,49
35417,Utah,84740,49
-666666666,Utah,84743,49
58125,Utah,84759,49
63333,Utah,84760,49
57569,Utah,84052,49
103750,Utah,84082,49
-666666666,Utah,84530,49
62778,Utah,84637,49
46899,Utah,84741,49
59063,Utah,84715,49
61885,Utah,84790,49
51164,Utah,84116,49
82721,Utah,84005,49
103287,Utah,84045,49
94981,Utah,84081,49
100936,Utah,84096,49
113625,Utah,84144,49
61250,Utah,84308,49
-666666666,Utah,84515,49
80000,Utah,84665,49
56033,Utah,84721,49
53750,Utah,84742,49
46703,Utah,84746,49
36645,Utah,84756,49
37500,Utah,84763,49
54167,Utah,84767,49
-666666666,Utah,84784,49
61034,Utah,84626,49
111897,Utah,84664,49
76000,Utah,84749,49
101038,Utah,84037,49
104524,Utah,84095,49
74866,Utah,84318,49
48207,Utah,84542,49
43125,Utah,84750,49
47386,Utah,84035,49
59531,Utah,84305,49
51118,Utah,84341,49
62310,Utah,84535,49
53194,Utah,84724,49
23750,Utah,84536,49
37576,Utah,84606,49
62250,Utah,84624,49
75714,Utah,84309,49
52250,Utah,84316,49
90208,Utah,84317,49
90250,Utah,84324,49
89074,Utah,84022,49
95200,Utah,84043,49
86069,Utah,84054,49
78207,Utah,84055,49
106287,Utah,84065,49
70034,Utah,84118,49
55089,Utah,84119,49
114931,Utah,84310,49
62857,Utah,84311,49
76518,Utah,84326,49
59167,Utah,84331,49
63214,Utah,84333,49
85336,Utah,84414,49
56806,Utah,84521,49
54879,Utah,84528,49
56856,Utah,84631,49
61071,Utah,84635,49
49659,Utah,84643,49
62141,Utah,84648,49
50278,Utah,84723,49
42688,Utah,84726,49
-666666666,Utah,84728,49
-666666666,Utah,84329,49
31597,Utah,84534,49
61023,Utah,84537,49
63954,Utah,84622,49
44008,Utah,84627,49
53194,Utah,84632,49
97292,Utah,84653,49
54613,Utah,84654,49
65500,Utah,84657,49
106535,Utah,84025,49
45833,Utah,84028,49
63075,Utah,84044,49
54781,Utah,84056,49
83472,Utah,84328,49
90375,Utah,84314,49
63924,Utah,84319,49
46098,Utah,84321,49
79081,Utah,84332,49
52583,Utah,84021,49
81417,Utah,84039,49
70698,Utah,84041,49
119090,Utah,84092,49
105808,Utah,84093,49
46205,Utah,84101,49
71155,Utah,84103,49
46679,Utah,84104,49
40060,Utah,84111,49
59926,Utah,84320,49
82188,Utah,84325,49
65000,Utah,84327,49
59306,Utah,84330,49
80391,Utah,84340,49
66394,Utah,84403,49
72976,Utah,84518,49
33750,Utah,84520,49
35474,Utah,84623,49
59868,Utah,84646,49
78438,Utah,84649,49
47307,Utah,84701,49
54318,Utah,84752,49
-666666666,Utah,84753,49
89028,Utah,84013,49
178421,Utah,84018,49
-666666666,Utah,84113,49
90151,Utah,84121,49
67708,Utah,84301,49
56094,Utah,84307,49
64335,Utah,84312,49
68906,Utah,84335,49
62732,Utah,84404,49
68935,Utah,84405,49
53750,Utah,84525,49
-666666666,Utah,84533,49
72181,Utah,84651,49
53750,Utah,84652,49
78194,Utah,84660,49
49500,Utah,84716,49
-666666666,Utah,84719,49
52000,Utah,84722,49
-666666666,Utah,84733,49
80625,Utah,84735,49
50179,Utah,84739,49
58417,Utah,84754,49
54464,Utah,84757,49
96136,Utah,84334,49
63125,Utah,84336,49
56607,Utah,84337,49
52917,Utah,84338,49
55813,Utah,84523,49
59286,Utah,84539,49
-666666666,Utah,84540,49
58781,Utah,84604,49
38788,Utah,84621,49
59491,Utah,84057,49
55893,Utah,84063,49
65706,Utah,84066,49
91250,Utah,84071,49
-666666666,Utah,84073,49
75870,Utah,84074,49
61979,Utah,84080,49
73697,Utah,84084,49
71485,Utah,84106,49
60518,Utah,84302,49
39464,Utah,84734,49
58484,Utah,84713,49
68750,Utah,84718,49
50757,Utah,84720,49
91250,Utah,84730,49
132727,Utah,84732,49
52704,Utah,84745,49
68523,Utah,84764,49
55448,Utah,84770,49
60417,Utah,84636,49
53750,Utah,84638,49
54038,Utah,84639,49
51793,Utah,84642,49
75179,Utah,84645,49
73488,Utah,84655,49
69219,Utah,84656,49
54750,Utah,84662,49
42330,Utah,84714,49
60938,Utah,84736,49
41964,Utah,84747,49
84397,Utah,84765,49
76389,Utah,84774,49
66935,Utah,84780,49
53547,Utah,84783,49
72813,Utah,84001,49
92026,Utah,84003,49
93461,Utah,84014,49
38750,Utah,84026,49
44554,Utah,84027,49
86625,Utah,84031,49
75769,Utah,84038,49
87207,Utah,84049,49
111604,Utah,84060,49
54917,Utah,84061,49
77188,Utah,84076,49
66044,Utah,84078,49
74152,Utah,84088,49
46064,Utah,84102,49
47730,Utah,84115,49
68643,Utah,84120,49
67386,Utah,84758,49
43487,Utah,84761,49
37011,Utah,84773,49
67404,Utah,84779,49
82042,Utah,84782,49
60167,Utah,84633,49
53750,Utah,84640,49
57016,Utah,84667,49
37857,Utah,84712,49
58150,Utah,84725,49
55208,Utah,84729,49
41563,Utah,84744,49
51154,Utah,84751,49
75625,Utah,84755,49
43631,Utah,84766,49
35431,Utah,84083,49
49113,Utah,84086,49
131324,Utah,84098,49
80374,Utah,84105,49
91995,Utah,84124,49
96625,Utah,84315,49
78333,Utah,84002,49
77083,Utah,84023,49
74286,Utah,84046,49
51250,Utah,84072,49
99181,Utah,84075,49
80909,Utah,84006,49
85976,Utah,84017,49
71891,Utah,84015,49
58422,Utah,84123,49
91000,Utah,84339,49
50893,Utah,84501,49
91145,Utah,84050,49
76116,Utah,84010,49
72601,Utah,84029,49
75463,Utah,84033,49
69632,Utah,84053,49
66040,Utah,84058,49
77030,Utah,84062,49
60156,Utah,84064,49
78214,Utah,84069,49
78916,Utah,84097,49
95601,Utah,84109,49
69808,Utah,84117,49
49500,Utah,84313,49
54007,Utah,84401,49
37083,Utah,84512,49
57969,Utah,84526,49
55571,Utah,84737,49
49375,Utah,84776,49
75357,Utah,84007,49
117266,Utah,84020,49
-666666666,Utah,84024,49
81199,Utah,84032,49
42500,Utah,84034,49
81141,Utah,84036,49
96383,Utah,84040,49
91168,Utah,84042,49
59702,Utah,84047,49
88125,Utah,84051,49
69800,Utah,84067,49
68299,Utah,84070,49
68000,Utah,84085,49
84873,Utah,84087,49
85730,Utah,84094,49
56377,Utah,84107,49
110995,Utah,84108,49
21250,Utah,84112,49
80573,Utah,84128,49
-666666666,Utah,84180,49
-666666666,Utah,84304,49
85000,Utah,84306,49
42885,Utah,84775,49
-666666666,Utah,84762,49
35179,Utah,84772,49
50417,Utah,84781,49
50167,Utah,84511,49
50490,Utah,84513,49
63750,Utah,84516,49
56875,Utah,84522,49
51506,Utah,84532,49
50262,Utah,84601,49
112946,New York,11804,36
102639,New York,11930,36
123125,New York,11941,36
113182,New York,11962,36
130337,New York,11702,36
136281,New York,11710,36
168019,New York,11530,36
152337,New York,11566,36
112193,New York,11705,36
108951,New York,11709,36
114095,New York,11714,36
75021,New York,11722,36
133893,New York,11725,36
82655,New York,11727,36
122826,New York,11730,36
116560,New York,11746,36
250001,New York,11765,36
116599,New York,11767,36
103864,New York,11769,36
66438,New York,11901,36
95278,New York,11950,36
92042,New York,11952,36
82237,New York,11717,36
127931,New York,11718,36
155455,New York,11733,36
107056,New York,11742,36
175724,New York,11753,36
125486,New York,11756,36
88438,New York,11763,36
133050,New York,11766,36
121481,New York,11771,36
97790,New York,11778,36
93488,New York,11222,36
44905,New York,11233,36
54646,New York,11235,36
98987,New York,11426,36
79385,New York,11427,36
-666666666,New York,11042,36
75581,New York,11101,36
58872,New York,11205,36
132091,New York,11215,36
40683,New York,11219,36
58257,New York,11226,36
72902,New York,11228,36
70793,New York,11236,36
57031,New York,14706,36
47500,New York,14709,36
61567,New York,14710,36
50000,New York,14711,36
65000,New York,14729,36
68938,New York,14011,36
53841,New York,14020,36
65000,New York,14030,36
71678,New York,14132,36
29554,New York,14201,36
40751,New York,14206,36
37380,New York,14210,36
58957,New York,14222,36
27550,New York,14301,36
79946,New York,12737,36
58500,New York,12738,36
70109,New York,12740,36
41659,New York,12754,36
51386,New York,12758,36
55125,New York,12815,36
58668,New York,12822,36
67885,New York,12827,36
51250,New York,12841,36
58398,New York,12842,36
61868,New York,12845,36
53875,New York,12852,36
102727,New York,12858,36
72339,New York,12860,36
104018,New York,12863,36
57061,New York,12865,36
102857,New York,12169,36
-666666666,New York,12176,36
80500,New York,12185,36
27750,New York,12202,36
97083,New York,12008,36
74091,New York,12028,36
58250,New York,12035,36
98226,New York,12061,36
35878,New York,12092,36
81953,New York,12110,36
76250,New York,12147,36
65469,New York,12160,36
55315,New York,12180,36
75757,New York,12184,36
94766,New York,12196,36
77714,New York,12198,36
64295,New York,12208,36
40966,New York,12210,36
64702,New York,12412,36
52708,New York,12423,36
-666666666,New York,12427,36
37434,New York,12434,36
29091,New York,12442,36
123393,New York,12448,36
52799,New York,12449,36
46488,New York,12458,36
-666666666,New York,12459,36
80808,New York,12461,36
78516,New York,12471,36
64583,New York,14024,36
73610,New York,14075,36
46389,New York,14081,36
52434,New York,14091,36
90210,New York,14127,36
72750,New York,14836,36
55987,New York,14850,36
43846,New York,14865,36
58333,New York,14872,36
49761,New York,14873,36
81797,New York,14881,36
